Time, Tie_Power, L1, L2, L3, L4, Pess, P1, P2, P3, P4
1053.25, 2832.981689453125, 1106.1737060546875, 1105.7916259765625, 1106.6534423828125, 1105.074951171875, 2340.58544921875, 1754.741943359375, 1405.0087890625, 1171.7435302734375, 700.5656127929688
1053.5, 2842.079345703125, 1106.1402587890625, 1105.7591552734375, 1106.602294921875, 1105.0201416015625, 2342.204833984375, 1759.1302490234375, 1405.330078125, 1174.661376953125, 704.8973999023438
1053.75, 2808.07373046875, 1106.1312255859375, 1105.7362060546875, 1106.58984375, 1105.0137939453125, 2315.9345703125, 1745.3602294921875, 1400.5389404296875, 1170.5654296875, 702.3843994140625
1054.0, 2750.661865234375, 1106.169921875, 1105.852783203125, 1106.6380615234375, 1105.0518798828125, 2309.313720703125, 1732.8349609375, 1386.4775390625, 1162.247802734375, 697.0150146484375
1054.25, 2735.962158203125, 1106.123046875, 1105.8016357421875, 1106.628662109375, 1105.0196533203125, 2310.662109375, 1728.609375, 1384.5709228515625, 1154.3089599609375, 692.2047119140625
1054.5, 2730.932373046875, 1106.1695556640625, 1105.828369140625, 1106.6817626953125, 1105.025390625, 2310.3486328125, 1729.0704345703125, 1386.7747802734375, 1154.3472900390625, 694.0588989257812
1054.75, 2725.3701171875, 1106.2156982421875, 1105.849365234375, 1106.728515625, 1105.0687255859375, 2306.764892578125, 1726.9842529296875, 1386.4716796875, 1154.10400390625, 692.1094360351562
1055.0, 2724.216796875, 1106.181640625, 1105.8895263671875, 1106.727783203125, 1105.085693359375, 2306.770263671875, 1728.0142822265625, 1385.2891845703125, 1153.906005859375, 690.0751342773438
1055.25, 2725.6826171875, 1106.1639404296875, 1105.8739013671875, 1106.729736328125, 1105.0743408203125, 2309.2666015625, 1728.990966796875, 1384.0860595703125, 1152.8587646484375, 690.3654174804688
1055.5, 2723.10546875, 1106.225830078125, 1105.854248046875, 1106.7119140625, 1105.0675048828125, 2306.80908203125, 1725.1951904296875, 1386.56005859375, 1152.8148193359375, 693.121826171875
1055.75, 2726.158935546875, 1106.1676025390625, 1105.8695068359375, 1106.73828125, 1105.060302734375, 2309.14794921875, 1729.0062255859375, 1383.921630859375, 1153.6773681640625, 691.3975219726562
1056.0, 2723.9814453125, 1106.224853515625, 1105.8642578125, 1106.730712890625, 1105.0645751953125, 2308.862060546875, 1726.878662109375, 1386.4541015625, 1153.1365966796875, 691.966064453125
1056.25, 2724.031005859375, 1106.184814453125, 1105.862548828125, 1106.6932373046875, 1105.074462890625, 2307.35498046875, 1728.132568359375, 1384.613037109375, 1153.1854248046875, 690.6317749023438
1056.5, 2732.923095703125, 1106.1448974609375, 1105.8262939453125, 1106.6915283203125, 1105.0450439453125, 2307.64453125, 1728.7454833984375, 1385.1796875, 1150.2763671875, 691.1116943359375
1056.75, 2727.777587890625, 1106.1781005859375, 1105.8353271484375, 1106.723388671875, 1105.0684814453125, 2310.4228515625, 1728.313232421875, 1386.7808837890625, 1151.780517578125, 690.2091674804688
1057.0, 2728.738037109375, 1106.19189453125, 1105.8343505859375, 1106.734375, 1105.072021484375, 2309.227294921875, 1727.0869140625, 1385.7650146484375, 1152.385986328125, 693.2064819335938
1057.25, 2725.83056640625, 1106.172607421875, 1105.8345947265625, 1106.7138671875, 1105.0760498046875, 2309.566162109375, 1726.6815185546875, 1385.2357177734375, 1152.2659912109375, 691.765869140625
1057.5, 2737.3486328125, 1106.166015625, 1105.7813720703125, 1106.681884765625, 1105.0396728515625, 2310.887939453125, 1726.9539794921875, 1385.637939453125, 1152.0242919921875, 691.8908081054688
1057.75, 2708.265869140625, 1106.166259765625, 1105.816650390625, 1106.71533203125, 1105.0233154296875, 2287.37158203125, 1730.7562255859375, 1387.1336669921875, 1153.1973876953125, 692.3311157226562
1058.0, 2692.559326171875, 1106.1571044921875, 1105.8231201171875, 1106.659423828125, 1105.03271484375, 2271.885009765625, 1727.0523681640625, 1385.7108154296875, 1151.5946044921875, 693.4833374023438
1058.25, 2677.135498046875, 1106.1695556640625, 1105.83984375, 1106.68408203125, 1105.095703125, 2267.667236328125, 1722.0216064453125, 1384.29638671875, 1152.378173828125, 689.8722534179688
1058.5, 2647.760009765625, 1106.139892578125, 1105.806396484375, 1106.6868896484375, 1104.986083984375, 2269.4189453125, 1705.8590087890625, 1367.962646484375, 1141.9989013671875, 691.9031372070312
1058.75, 2612.943603515625, 1106.1949462890625, 1105.8953857421875, 1106.7392578125, 1105.0784912109375, 2270.92333984375, 1704.0103759765625, 1363.2469482421875, 1136.1820068359375, 683.0862426757812
1059.0, 2602.199462890625, 1106.209228515625, 1105.871826171875, 1106.72412109375, 1105.10888671875, 2267.22216796875, 1699.4930419921875, 1358.2381591796875, 1133.582275390625, 681.3453369140625
1059.25, 2610.076416015625, 1106.1700439453125, 1105.8970947265625, 1106.7242431640625, 1105.0823974609375, 2268.364990234375, 1701.1358642578125, 1359.14111328125, 1132.93798828125, 681.3516235351562
1059.5, 2603.185302734375, 1106.220947265625, 1105.9364013671875, 1106.78369140625, 1105.098876953125, 2267.161865234375, 1702.6956787109375, 1357.8885498046875, 1133.4920654296875, 680.1719970703125
1059.75, 2605.804931640625, 1106.191650390625, 1105.9010009765625, 1106.736083984375, 1105.075927734375, 2267.223388671875, 1703.3896484375, 1359.16162109375, 1135.4747314453125, 682.2700805664062
1060.0, 2601.642578125, 1106.1854248046875, 1105.886962890625, 1106.6815185546875, 1105.098388671875, 2266.73486328125, 1700.489013671875, 1358.18115234375, 1133.5032958984375, 679.7655029296875
1060.25, 2610.02294921875, 1106.1641845703125, 1105.8876953125, 1106.6829833984375, 1105.0511474609375, 2267.730712890625, 1699.4765625, 1357.45361328125, 1132.9959716796875, 678.2425537109375
1060.5, 2610.57763671875, 1106.1634521484375, 1105.8843994140625, 1106.6956787109375, 1105.06884765625, 2270.953369140625, 1703.0306396484375, 1360.1253662109375, 1135.5157470703125, 681.36962890625
1060.75, 2599.207763671875, 1106.206787109375, 1105.9171142578125, 1106.7381591796875, 1105.08837890625, 2267.887451171875, 1700.5316162109375, 1359.5028076171875, 1133.29443359375, 680.4776000976562
1061.0, 2605.25048828125, 1106.154052734375, 1105.861328125, 1106.732666015625, 1105.0755615234375, 2267.11376953125, 1701.19677734375, 1357.279052734375, 1132.90234375, 678.8123168945312
1061.25, 2615.08154296875, 1106.16845703125, 1105.840087890625, 1106.6422119140625, 1105.072509765625, 2269.8740234375, 1701.9066162109375, 1358.2889404296875, 1133.9210205078125, 681.1541748046875
1061.5, 2601.19677734375, 1106.191162109375, 1105.929931640625, 1106.7447509765625, 1105.126220703125, 2267.772216796875, 1703.008056640625, 1357.6148681640625, 1132.8282470703125, 678.4783935546875
1061.75, 2603.7705078125, 1106.18896484375, 1105.8837890625, 1106.720458984375, 1105.08154296875, 2268.755859375, 1701.1470947265625, 1359.2027587890625, 1136.03076171875, 680.7415161132812
1062.0, 2559.199462890625, 1106.1795654296875, 1105.858154296875, 1106.6624755859375, 1105.071044921875, 2241.582275390625, 1683.67529296875, 1348.9749755859375, 1133.678466796875, 680.1624145507812
1062.25, 2505.8115234375, 1106.2139892578125, 1105.8887939453125, 1106.696044921875, 1105.0946044921875, 2232.883544921875, 1668.3028564453125, 1342.1495361328125, 1125.1802978515625, 675.2438354492188
1062.5, 2493.801513671875, 1106.2181396484375, 1105.8885498046875, 1106.6676025390625, 1105.0869140625, 2232.86962890625, 1666.01123046875, 1340.0687255859375, 1114.5240478515625, 670.5842895507812
1062.75, 2483.79931640625, 1106.226806640625, 1105.8798828125, 1106.68701171875, 1105.0859375, 2232.654541015625, 1666.2186279296875, 1342.216064453125, 1114.7191162109375, 671.047119140625
1063.0, 2483.98681640625, 1106.2276611328125, 1105.922607421875, 1106.69873046875, 1105.09521484375, 2234.14013671875, 1666.4615478515625, 1340.9217529296875, 1114.9559326171875, 670.8338623046875
1063.25, 2481.543212890625, 1106.2010498046875, 1105.8511962890625, 1106.6129150390625, 1105.107666015625, 2230.89013671875, 1662.572509765625, 1338.27197265625, 1111.1865234375, 668.2001953125
1063.5, 2479.353271484375, 1106.216796875, 1105.9185791015625, 1106.6865234375, 1105.109619140625, 2232.85791015625, 1665.6151123046875, 1341.510498046875, 1113.3048095703125, 668.4865112304688
1063.75, 2481.7783203125, 1106.261962890625, 1105.91259765625, 1106.70361328125, 1105.1192626953125, 2232.266845703125, 1667.32275390625, 1341.48779296875, 1113.411376953125, 670.9580078125
1064.0, 2474.00634765625, 1106.2371826171875, 1105.912841796875, 1106.741943359375, 1105.173828125, 2230.1904296875, 1664.0098876953125, 1338.7421875, 1111.990478515625, 667.3084106445312
1064.25, 2478.46484375, 1106.211181640625, 1105.919189453125, 1106.6929931640625, 1105.12744140625, 2230.123046875, 1663.1165771484375, 1339.379150390625, 1113.4674072265625, 669.5684814453125
1064.5, 2478.64501953125, 1106.2374267578125, 1105.93310546875, 1106.7291259765625, 1105.129638671875, 2231.791748046875, 1664.325927734375, 1340.260009765625, 1112.5909423828125, 668.4853515625
1064.75, 2481.87060546875, 1106.203857421875, 1105.881591796875, 1106.6729736328125, 1105.1116943359375, 2229.510498046875, 1664.4639892578125, 1339.3929443359375, 1111.4495849609375, 665.9945068359375
1065.0, 2484.31982421875, 1106.1995849609375, 1105.829345703125, 1106.6490478515625, 1105.0955810546875, 2231.08935546875, 1664.7928466796875, 1338.431884765625, 1111.86865234375, 667.717529296875
1065.25, 2477.552001953125, 1106.2698974609375, 1105.8988037109375, 1106.740234375, 1105.1441650390625, 2230.462646484375, 1665.003662109375, 1339.5133056640625, 1111.7711181640625, 668.2162475585938
1065.5, 2483.087646484375, 1106.240478515625, 1105.878662109375, 1106.7257080078125, 1105.1041259765625, 2232.303466796875, 1666.13330078125, 1340.905517578125, 1114.8284912109375, 670.545166015625
1065.75, 2449.207275390625, 1106.276611328125, 1105.9351806640625, 1106.743896484375, 1105.1285400390625, 2204.0400390625, 1666.2403564453125, 1338.87939453125, 1113.5103759765625, 668.5092163085938
1066.0, 2400.350341796875, 1106.212158203125, 1105.9052734375, 1106.6689453125, 1105.1141357421875, 2192.427490234375, 1647.116943359375, 1318.4334716796875, 1108.1663818359375, 667.0308227539062
1066.25, 2372.600830078125, 1106.2763671875, 1105.911865234375, 1106.7481689453125, 1105.1329345703125, 2191.704345703125, 1647.5118408203125, 1316.7083740234375, 1100.33740234375, 659.30322265625
1066.5, 2374.484619140625, 1106.214599609375, 1105.865234375, 1106.6832275390625, 1105.1107177734375, 2189.71142578125, 1644.7481689453125, 1314.701904296875, 1095.6285400390625, 657.4673461914062
1066.75, 2369.814697265625, 1106.25634765625, 1105.8995361328125, 1106.69091796875, 1105.133544921875, 2192.064697265625, 1646.113037109375, 1315.56201171875, 1095.7239990234375, 659.064453125
1067.0, 2360.954833984375, 1106.2855224609375, 1105.9176025390625, 1106.76123046875, 1105.184326171875, 2189.514404296875, 1643.598388671875, 1314.7392578125, 1095.9940185546875, 656.5731811523438
1067.25, 2362.470703125, 1106.2569580078125, 1105.8682861328125, 1106.725341796875, 1105.140625, 2191.907958984375, 1646.439208984375, 1315.781005859375, 1095.642578125, 655.7386474609375
1067.5, 2371.329345703125, 1106.210205078125, 1105.896728515625, 1106.6995849609375, 1105.112060546875, 2190.716552734375, 1642.8697509765625, 1314.3626708984375, 1094.71484375, 657.0609741210938
1067.75, 2370.674072265625, 1106.2255859375, 1105.8846435546875, 1106.712158203125, 1105.1318359375, 2190.878662109375, 1646.400146484375, 1314.8497314453125, 1094.4901123046875, 656.0540161132812
1068.0, 2361.15576171875, 1106.300537109375, 1105.9503173828125, 1106.7518310546875, 1105.1795654296875, 2189.935791015625, 1643.1578369140625, 1314.7510986328125, 1095.3792724609375, 657.1131591796875
1068.25, 2373.67431640625, 1106.2353515625, 1105.8865966796875, 1106.6939697265625, 1105.1314697265625, 2191.8505859375, 1644.8455810546875, 1314.4898681640625, 1095.9134521484375, 657.3948364257812
1068.5, 2365.721923828125, 1106.28173828125, 1105.9332275390625, 1106.7359619140625, 1105.1455078125, 2191.434814453125, 1647.4947509765625, 1315.8575439453125, 1097.0291748046875, 657.525634765625
1068.75, 2365.3623046875, 1106.245361328125, 1105.9283447265625, 1106.759765625, 1105.1654052734375, 2190.71533203125, 1644.2457275390625, 1314.6614990234375, 1096.6021728515625, 659.0625610351562
1069.0, 2375.823974609375, 1106.240966796875, 1105.9228515625, 1106.7750244140625, 1105.1199951171875, 2192.851318359375, 1645.6868896484375, 1314.7822265625, 1095.38623046875, 657.0416870117188
1069.25, 2370.925048828125, 1106.2347412109375, 1105.9132080078125, 1106.7391357421875, 1105.124755859375, 2192.314453125, 1645.1834716796875, 1316.047607421875, 1096.3336181640625, 657.3093872070312
1069.5, 2366.6044921875, 1106.2645263671875, 1105.9156494140625, 1106.720458984375, 1105.1513671875, 2191.502197265625, 1644.8428955078125, 1315.7222900390625, 1097.0587158203125, 658.2410888671875
1069.75, 2353.7529296875, 1106.28466796875, 1105.909912109375, 1106.7481689453125, 1105.137451171875, 2181.310791015625, 1646.348388671875, 1315.6556396484375, 1096.636474609375, 657.1221923828125
1070.0, 2322.5234375, 1106.2718505859375, 1105.9434814453125, 1106.7490234375, 1105.1688232421875, 2151.339111328125, 1643.281982421875, 1314.378662109375, 1095.6182861328125, 657.1259155273438
1070.25, 2301.248779296875, 1106.23291015625, 1105.9029541015625, 1106.7464599609375, 1105.1290283203125, 2149.4970703125, 1631.334228515625, 1304.6160888671875, 1095.6103515625, 656.404052734375
1070.5, 2257.571533203125, 1106.277099609375, 1105.9781494140625, 1106.798583984375, 1105.18212890625, 2146.982666015625, 1616.8028564453125, 1296.6505126953125, 1083.50732421875, 652.7491455078125
1070.75, 2245.809814453125, 1106.2509765625, 1105.9693603515625, 1106.8380126953125, 1105.15478515625, 2148.85791015625, 1616.7236328125, 1293.6702880859375, 1079.2257080078125, 647.2583618164062
1071.0, 2239.3486328125, 1106.2786865234375, 1106.0003662109375, 1106.849609375, 1105.1710205078125, 2146.46826171875, 1614.2371826171875, 1295.63525390625, 1077.61279296875, 647.0961303710938
1071.25, 2237.697509765625, 1106.250732421875, 1105.981689453125, 1106.8238525390625, 1105.138916015625, 2148.275146484375, 1617.15185546875, 1294.35595703125, 1075.7283935546875, 643.347412109375
1071.5, 2244.59326171875, 1106.24609375, 1105.915771484375, 1106.743408203125, 1105.096923828125, 2148.6083984375, 1619.81005859375, 1294.892578125, 1076.9488525390625, 647.4338989257812
1071.75, 2233.538330078125, 1106.2730712890625, 1105.989501953125, 1106.802978515625, 1105.1605224609375, 2146.251953125, 1613.6871337890625, 1293.2203369140625, 1075.857666015625, 643.9482421875
1072.0, 2245.57470703125, 1106.212890625, 1105.9034423828125, 1106.7242431640625, 1105.1005859375, 2147.621337890625, 1614.0672607421875, 1292.6781005859375, 1075.998046875, 644.169677734375
1072.25, 2243.450439453125, 1106.24267578125, 1105.9815673828125, 1106.7593994140625, 1105.129638671875, 2149.0458984375, 1616.4970703125, 1294.8299560546875, 1075.0433349609375, 644.7078857421875
1072.5, 2237.71826171875, 1106.2982177734375, 1106.017822265625, 1106.8023681640625, 1105.1397705078125, 2146.890869140625, 1615.1170654296875, 1294.612548828125, 1078.0146484375, 646.0874633789062
1072.75, 2249.70654296875, 1106.24951171875, 1105.9573974609375, 1106.733642578125, 1105.103759765625, 2148.216064453125, 1615.14111328125, 1295.37548828125, 1076.4251708984375, 646.5316772460938
1073.0, 2236.345703125, 1106.2508544921875, 1105.9722900390625, 1106.766357421875, 1105.1505126953125, 2145.84228515625, 1614.8580322265625, 1293.2572021484375, 1076.2144775390625, 645.31298828125
1073.25, 2243.599853515625, 1106.2218017578125, 1105.93359375, 1106.720703125, 1105.1092529296875, 2146.63818359375, 1615.4263916015625, 1294.4892578125, 1077.3739013671875, 645.8090209960938
1073.5, 2241.5771484375, 1106.26953125, 1105.9874267578125, 1106.7481689453125, 1105.1422119140625, 2148.264404296875, 1617.808837890625, 1294.95068359375, 1077.9677734375, 645.766357421875
1073.75, 2238.390869140625, 1106.2152099609375, 1105.96630859375, 1106.7578125, 1105.1470947265625, 2144.446044921875, 1617.0604248046875, 1294.777587890625, 1076.9716796875, 645.1176147460938
1074.0, 2185.080810546875, 1106.2679443359375, 1105.982177734375, 1106.75732421875, 1105.144287109375, 2112.280517578125, 1605.392333984375, 1284.0386962890625, 1077.2939453125, 645.5083618164062
1074.25, 2150.58154296875, 1106.2940673828125, 1106.01123046875, 1106.732421875, 1105.134765625, 2107.49072265625, 1589.2501220703125, 1269.3482666015625, 1077.511474609375, 647.9243774414062
1074.5, 2143.1767578125, 1106.2989501953125, 1106.0123291015625, 1106.76123046875, 1105.1397705078125, 2106.4365234375, 1585.6351318359375, 1267.2623291015625, 1077.0673828125, 647.21337890625
1074.75, 2117.12451171875, 1106.3060302734375, 1105.9864501953125, 1106.8397216796875, 1105.1624755859375, 2107.261962890625, 1585.330322265625, 1266.1016845703125, 1061.7205810546875, 637.7841186523438
1075.0, 2115.40625, 1106.276611328125, 1105.9224853515625, 1106.70556640625, 1105.147216796875, 2105.80029296875, 1584.0340576171875, 1266.514892578125, 1059.0799560546875, 635.3561401367188
1075.25, 2113.69482421875, 1106.2991943359375, 1106.0045166015625, 1106.8699951171875, 1105.1632080078125, 2107.00634765625, 1584.820556640625, 1266.841064453125, 1058.54296875, 636.8700561523438
1075.5, 2117.366455078125, 1106.2950439453125, 1105.9468994140625, 1106.7862548828125, 1105.1490478515625, 2104.910888671875, 1583.9947509765625, 1265.716552734375, 1058.5635986328125, 636.9417724609375
1075.75, 2114.09130859375, 1106.2984619140625, 1106.03076171875, 1106.8211669921875, 1105.159912109375, 2106.2939453125, 1584.7623291015625, 1266.7637939453125, 1058.665771484375, 637.560546875
1076.0, 2121.71875, 1106.3104248046875, 1105.9677734375, 1106.7646484375, 1105.14111328125, 2107.12841796875, 1585.0645751953125, 1266.9248046875, 1059.665771484375, 636.1819458007812
1076.25, 2112.220947265625, 1106.2974853515625, 1105.960693359375, 1106.7861328125, 1105.179931640625, 2106.607177734375, 1584.248046875, 1266.7767333984375, 1057.9267578125, 636.8548583984375
1076.5, 2116.74755859375, 1106.264404296875, 1105.976318359375, 1106.7459716796875, 1105.1600341796875, 2105.721435546875, 1584.001708984375, 1265.38623046875, 1057.833740234375, 637.5267944335938
1076.75, 2114.55517578125, 1106.286865234375, 1105.99609375, 1106.8094482421875, 1105.1668701171875, 2106.145751953125, 1584.5538330078125, 1266.5399169921875, 1059.37646484375, 637.76318359375
1077.0, 2119.54638671875, 1106.3236083984375, 1105.9910888671875, 1106.79833984375, 1105.1337890625, 2107.509033203125, 1585.302001953125, 1268.0311279296875, 1058.5794677734375, 636.6597900390625
1077.25, 2122.404052734375, 1106.2745361328125, 1105.992919921875, 1106.789306640625, 1105.1353759765625, 2107.28369140625, 1585.259765625, 1265.91357421875, 1058.341552734375, 636.4099731445312
1077.5, 2117.810302734375, 1106.295166015625, 1106.0174560546875, 1106.7843017578125, 1105.134765625, 2107.59326171875, 1587.1246337890625, 1267.2127685546875, 1060.39892578125, 638.840576171875
1077.75, 2095.197509765625, 1106.2803955078125, 1105.975830078125, 1106.7852783203125, 1105.1387939453125, 2086.790771484375, 1580.9500732421875, 1266.55029296875, 1058.313720703125, 636.0531616210938
1078.0, 2085.17822265625, 1106.342529296875, 1106.0377197265625, 1106.8104248046875, 1105.1453857421875, 2082.42138671875, 1584.00927734375, 1265.1016845703125, 1059.8428955078125, 638.1572875976562
1078.25, 2042.736328125, 1106.3201904296875, 1106.0477294921875, 1106.913818359375, 1105.156494140625, 2080.63525390625, 1564.6455078125, 1251.7672119140625, 1051.5247802734375, 635.6265258789062
1078.5, 2023.051513671875, 1106.2796630859375, 1105.998291015625, 1106.8675537109375, 1105.1900634765625, 2081.619873046875, 1559.0164794921875, 1251.080078125, 1042.8597412109375, 626.3968505859375
1078.75, 2021.0146484375, 1106.2769775390625, 1106.026123046875, 1106.86572265625, 1105.169677734375, 2081.155029296875, 1560.21044921875, 1252.0595703125, 1043.54296875, 627.8795166015625
1079.0, 2014.2781982421875, 1106.2890625, 1106.0267333984375, 1106.83154296875, 1105.2000732421875, 2079.825927734375, 1557.1998291015625, 1249.19677734375, 1041.71533203125, 625.4806518554688
1079.25, 2022.3155517578125, 1106.2696533203125, 1106.0208740234375, 1106.7928466796875, 1105.167236328125, 2081.436279296875, 1560.969970703125, 1252.061279296875, 1043.7608642578125, 628.4136962890625
1079.5, 2015.0982666015625, 1106.288330078125, 1106.033447265625, 1106.7705078125, 1105.19482421875, 2079.505615234375, 1557.5955810546875, 1249.0340576171875, 1042.5316162109375, 625.9725341796875
1079.75, 2026.906005859375, 1106.2476806640625, 1106.002197265625, 1106.7451171875, 1105.1597900390625, 2080.115234375, 1559.6390380859375, 1248.913330078125, 1041.4508056640625, 626.1058959960938
1080.0, 2021.352783203125, 1106.2750244140625, 1106.00830078125, 1106.8543701171875, 1105.1795654296875, 2081.914794921875, 1559.718994140625, 1252.0753173828125, 1042.6177978515625, 627.3427124023438
1080.25, 2019.63623046875, 1106.3099365234375, 1106.046142578125, 1106.89501953125, 1105.2071533203125, 2080.485107421875, 1559.8052978515625, 1251.427978515625, 1042.9835205078125, 625.9766845703125
1080.5, 2017.600830078125, 1106.2620849609375, 1105.977294921875, 1106.86328125, 1105.1907958984375, 2079.38916015625, 1558.89892578125, 1249.1331787109375, 1040.406005859375, 625.9548950195312
1080.75, 2021.5982666015625, 1106.3502197265625, 1106.0146484375, 1106.8614501953125, 1105.1771240234375, 2081.885009765625, 1559.96728515625, 1251.945068359375, 1042.0372314453125, 626.978271484375
1081.0, 2024.945556640625, 1106.2950439453125, 1105.9713134765625, 1106.8460693359375, 1105.1627197265625, 2079.857421875, 1557.6890869140625, 1249.4775390625, 1040.4219970703125, 626.1798706054688
1081.25, 2017.5634765625, 1106.3525390625, 1106.0489501953125, 1106.8912353515625, 1105.1971435546875, 2080.477294921875, 1559.3367919921875, 1251.2086181640625, 1042.20361328125, 625.8304443359375
1081.5, 2026.8590087890625, 1106.2386474609375, 1106.0001220703125, 1106.864013671875, 1105.1580810546875, 2080.536865234375, 1558.6063232421875, 1249.8341064453125, 1040.0625, 625.9680786132812
1081.75, 2004.2586669921875, 1106.2952880859375, 1106.033935546875, 1106.902099609375, 1105.205078125, 2066.201171875, 1557.9617919921875, 1249.7257080078125, 1042.3372802734375, 625.71875
1082.0, 2000.28369140625, 1106.265625, 1106.0233154296875, 1106.8795166015625, 1105.173095703125, 2063.699951171875, 1559.5543212890625, 1252.243896484375, 1041.916015625, 626.57275390625
1082.25, 1980.602294921875, 1106.236572265625, 1106.060791015625, 1106.8299560546875, 1105.1622314453125, 2059.87158203125, 1547.1246337890625, 1236.39404296875, 1039.238037109375, 625.7708129882812
1082.5, 1954.7156982421875, 1106.3345947265625, 1106.13623046875, 1106.9072265625, 1105.2000732421875, 2060.630126953125, 1541.8109130859375, 1234.319091796875, 1033.140625, 620.5027465820312
1082.75, 1944.707275390625, 1106.3482666015625, 1106.11083984375, 1106.9451904296875, 1105.1832275390625, 2060.64208984375, 1543.10009765625, 1235.0228271484375, 1030.0465087890625, 617.1431274414062
1083.0, 1945.7777099609375, 1106.3477783203125, 1106.073974609375, 1106.8369140625, 1105.1365966796875, 2062.06982421875, 1543.619873046875, 1235.7060546875, 1030.02734375, 616.7303466796875
1083.25, 1946.0374755859375, 1106.3714599609375, 1106.0855712890625, 1106.8287353515625, 1105.16162109375, 2060.44189453125, 1543.6053466796875, 1235.5174560546875, 1030.6396484375, 618.3314819335938
1083.5, 1944.606201171875, 1106.37109375, 1106.0621337890625, 1106.8280029296875, 1105.1722412109375, 2060.437744140625, 1544.2110595703125, 1234.8212890625, 1030.6373291015625, 618.0504760742188
1083.75, 1943.5084228515625, 1106.3636474609375, 1106.0770263671875, 1106.838134765625, 1105.1829833984375, 2059.419921875, 1541.75732421875, 1234.3399658203125, 1030.0849609375, 618.4519653320312
1084.0, 1944.597412109375, 1106.3631591796875, 1106.081787109375, 1106.8521728515625, 1105.169677734375, 2061.13525390625, 1542.56982421875, 1235.032470703125, 1030.4510498046875, 618.302001953125
1084.25, 1942.4149169921875, 1106.410888671875, 1106.115478515625, 1106.870849609375, 1105.188232421875, 2060.048828125, 1541.610107421875, 1234.103271484375, 1030.091552734375, 617.7920532226562
1084.5, 1944.588623046875, 1106.32421875, 1106.037841796875, 1106.8372802734375, 1105.1600341796875, 2059.146240234375, 1542.05810546875, 1232.735595703125, 1027.716552734375, 616.7877197265625
1084.75, 1945.235107421875, 1106.3511962890625, 1106.0709228515625, 1106.863037109375, 1105.16943359375, 2059.76904296875, 1541.177978515625, 1233.6451416015625, 1029.3824462890625, 617.4736328125
1085.0, 1944.490966796875, 1106.3446044921875, 1106.019287109375, 1106.826416015625, 1105.17626953125, 2060.230712890625, 1541.115966796875, 1233.5469970703125, 1025.582275390625, 616.1565551757812
1085.25, 1940.8359375, 1106.4002685546875, 1106.1112060546875, 1106.9537353515625, 1105.2059326171875, 2058.33251953125, 1541.0506591796875, 1233.47265625, 1029.03857421875, 616.3661499023438
1085.5, 1948.03076171875, 1106.32373046875, 1106.0308837890625, 1106.8179931640625, 1105.1531982421875, 2060.711669921875, 1541.1309814453125, 1232.6973876953125, 1027.1787109375, 616.5333251953125
1085.75, 1938.156494140625, 1106.3521728515625, 1106.08642578125, 1106.819580078125, 1105.180908203125, 2058.745849609375, 1541.2288818359375, 1233.9375, 1027.439208984375, 616.254638671875
1086.0, 1916.6632080078125, 1106.3602294921875, 1106.07666015625, 1106.806884765625, 1105.1693115234375, 2036.6676025390625, 1541.6434326171875, 1234.020263671875, 1028.7724609375, 615.1761474609375
1086.25, 1885.1314697265625, 1106.39013671875, 1106.146240234375, 1106.810791015625, 1105.1558837890625, 2033.2054443359375, 1521.901123046875, 1221.409912109375, 1028.0440673828125, 618.327392578125
1086.5, 1873.2255859375, 1106.3846435546875, 1106.158203125, 1106.86767578125, 1105.15283203125, 2029.170166015625, 1517.666259765625, 1217.5335693359375, 1025.3172607421875, 615.4425659179688
1086.75, 1862.22412109375, 1106.4403076171875, 1106.1439208984375, 1106.8624267578125, 1105.1923828125, 2032.5830078125, 1518.7742919921875, 1216.7764892578125, 1016.983154296875, 609.66455078125
1087.0, 1850.7568359375, 1106.4139404296875, 1106.17236328125, 1106.907470703125, 1105.184326171875, 2030.8292236328125, 1519.280029296875, 1218.7208251953125, 1016.1669311523438, 610.2833862304688
1087.25, 1853.08544921875, 1106.4381103515625, 1106.1474609375, 1106.92626953125, 1105.1903076171875, 2030.298828125, 1520.476318359375, 1218.3194580078125, 1015.1512451171875, 609.0230102539062
1087.5, 1851.4149169921875, 1106.431396484375, 1106.1151123046875, 1106.8988037109375, 1105.1990966796875, 2030.1552734375, 1518.3701171875, 1217.143798828125, 1014.266357421875, 610.3504028320312
1087.75, 1849.2591552734375, 1106.4736328125, 1106.193115234375, 1106.9683837890625, 1105.2161865234375, 2029.9244384765625, 1519.1170654296875, 1217.081298828125, 1014.8029174804688, 607.9553833007812
1088.0, 1851.1201171875, 1106.452880859375, 1106.1822509765625, 1106.92431640625, 1105.2105712890625, 2031.2911376953125, 1519.972900390625, 1219.2216796875, 1015.7948608398438, 608.1494140625
1088.25, 1848.8316650390625, 1106.422607421875, 1106.18505859375, 1106.9580078125, 1105.201904296875, 2029.68212890625, 1519.1002197265625, 1216.9366455078125, 1014.4556274414062, 608.4662475585938
1088.5, 1850.7901611328125, 1106.42578125, 1106.1063232421875, 1106.8900146484375, 1105.181884765625, 2029.199951171875, 1519.5621337890625, 1216.8834228515625, 1012.7587890625, 607.2919311523438
